sampleID,phenotype,tmad_vs_control,tmad_vs_none,ref_genome,settings
LP0020_01,healthy_control,0.004749196,0.00726057,0memhg38,FalseDI26830XA
LP0020_01,healthy_control,0.003641203,0.00573906,30memhg38,False40
LP0020_01,healthy_control,0.00433718,0.006435377,0memhg38,False40
LP0020_01,healthy_control,0.004049453,0.004633125,0memhg38,FalseDI1230XA
LP0020_01,healthy_control,0.004748167,0.007721875,30memhg38noalt,FalseDI1230XA
LP0020_01,healthy_control,0.006138976,0.010810625,0memhg38,True40
LP0020_01,healthy_control,0.005733583,0.010524744,30memhg38,TrueDI26830XA
LP0020_01,healthy_control,0.004742003,0.007721875,30memhg38noalt,False40
LP0020_01,healthy_control,0.004338548,0.007262515,30memhg38,FalseDI26830XA
LP0020_01,healthy_control,0.004749196,0.007721875,30memhg38noalt,FalseDI26830XA
LP0020_01,healthy_control,0.004733802,0.009118278,30memhg38noalt,True40
LP0020_01,healthy_control,0.004338548,0.005164084,30memhg38,FalseDI1230XA
LP0020_01,healthy_control,0.004338092,0.006554536,30memhg38,True40
LP0020_01,healthy_control,0.003343433,0.005863027,30memhg38,TrueDI1230XA
LP0020_02,healthy_control,0.009231492,0.013311135,0memhg38noalt,TrueDI1230XA
LP0020_02,healthy_control,0.009915961,0.013152648,0memhg38noalt,FalseDI26830XA
LP0020_02,healthy_control,0.008528669,0.009520933,0memhg38noalt,True40
LP0020_02,healthy_control,0.011311227,0.009228981,30memhg38noalt,TrueDI26830XA
LP0020_02,healthy_control,0.013152648,0.009612285,0memhg38noalt,TrueDI26830XA
LP0020_02,healthy_control,0.002638007,0.013910054,0memhg38,True40
LP0020_02,healthy_control,0.00821452,0.010639551,0memhg38,False40
LP0020_02,healthy_control,0.005738375,0.010913438,0memhg38,FalseDI1230XA
LP0020_02,healthy_control,0.006437775,0.016270308,0memhg38,FalseDI26830XA
LP0020_02,healthy_control,0.010614334,0.012453934,0memhg38noalt,FalseDI1230XA
LP0020_02,healthy_control,0.009920059,0.0078246,30memhg38noalt,True40
LP0020_02,healthy_control,0.01191519,0.011891819,30memhg38noalt,TrueDI1230XA
LP0020_02,healthy_control,0.005438779,0.016272722,30memhg38,FalseDI26830XA
LP0020_02,healthy_control,0.009521731,0.01034932,30memhg38,True40
LP0020_02,healthy_control,0.007129075,0.011341584,30memhg38,False40
LP0020_02,healthy_control,0.00573906,0.016272722,30memhg38,FalseDI1230XA
LP0020_02,healthy_control,0.009926898,0.01348886,0memhg38,TrueDI26830XA
LP0020_02,healthy_control,0.005731533,0.006143998,0memhg38noalt,False40
LP0020_02,healthy_control,0.007926308,0.014601184,30memhg38,TrueDI1230XA
LP0020_02,healthy_control,0.004338092,0.0143214,0memhg38,TrueDI1230XA
LP0020_02,healthy_control,0.005035097,0.018878497,30memhg38,TrueDI26830XA
LP0020_02,healthy_control,0.008932925,0.008246427,30memhg38noalt,False40
LP0020_02,healthy_control,0.009221459,0.013155053,30memhg38noalt,FalseDI26830XA
LP0020_02,healthy_control,0.009920059,0.011338379,30memhg38noalt,FalseDI1230XA
LP0020_03,healthy_control,0.007721875,0.010225125,0memhg38,True40
LP0020_03,healthy_control,0.009777451,0.007442898,0memhg38,FalseDI1230XA
LP0020_03,healthy_control,0.009774588,0.00646269,0memhg38,FalseDI26830XA
LP0020_03,healthy_control,0.006031125,0.008536661,0memhg38noalt,TrueDI26830XA
LP0020_03,healthy_control,0.004339461,0.00994748,0memhg38,False40
LP0020_03,healthy_control,0.011171219,0.00645382,0memhg38,TrueDI26830XA
LP0020_03,healthy_control,0.007721875,0.008235236,0memhg38noalt,TrueDI1230XA
LP0020_03,healthy_control,0.006843626,0.01121716,30memhg38,True40
LP0020_03,healthy_control,0.003642232,0.005049972,30memhg38,False40
LP0020_03,healthy_control,0.011045861,0.008847093,30memhg38,FalseDI1230XA
LP0020_03,healthy_control,0.011045861,0.006461882,30memhg38,FalseDI26830XA
LP0020_03,healthy_control,0.004339918,0.007561225,0memhg38noalt,False40
LP0020_03,healthy_control,0.005332411,0.008834676,0memhg38noalt,FalseDI1230XA
LP0020_03,healthy_control,0.013899375,0.006738208,0memhg38,TrueDI1230XA
LP0020_03,healthy_control,0.005447911,0.006853231,0memhg38noalt,True40
LP0020_03,healthy_control,0.009235261,0.004746111,30memhg38noalt,TrueDI26830XA
LP0020_03,healthy_control,0.005332411,0.009533732,30memhg38noalt,FalseDI1230XA
LP0020_03,healthy_control,0.00841945,0.007859625,30memhg38,TrueDI1230XA
LP0020_03,healthy_control,0.011045861,0.004762599,30memhg38,TrueDI26830XA
LP0020_03,healthy_control,0.005738375,0.007558244,30memhg38noalt,False40
LP0020_03,healthy_control,0.009333193,0.007846187,30memhg38noalt,FalseDI26830XA
LP0020_03,healthy_control,0.005168894,0.008833989,0memhg38noalt,FalseDI26830XA
LP0020_03,healthy_control,0.00911919,0.009118506,30memhg38noalt,TrueDI1230XA
LP0020_03,healthy_control,0.003351425,0.004342661,30memhg38noalt,True40
LP0020_04,healthy_control,0.011685831,0.00852639,0memhg38noalt,False40
LP0020_04,healthy_control,0.005729485,0.012129199,0memhg38,FalseDI26830XA
LP0020_04,healthy_control,0.014001076,0.012497949,0memhg38,True40
LP0020_04,healthy_control,0.011862957,0.010015967,0memhg38,False40
LP0020_04,healthy_control,0.011600357,0.009525725,0memhg38noalt,True40
LP0020_04,healthy_control,0.010213272,0.012570712,0memhg38noalt,TrueDI1230XA
LP0020_04,healthy_control,0.010810625,0.005040231,0memhg38noalt,FalseDI1230XA
LP0020_04,healthy_control,0.006426605,0.011437327,0memhg38,FalseDI1230XA
LP0020_04,healthy_control,0.013300203,0.014029882,0memhg38,TrueDI26830XA
LP0020_04,healthy_control,0.006136468,0.013823595,30memhg38,FalseDI26830XA
LP0020_04,healthy_control,0.01305947,0.010719803,30memhg38,True40
LP0020_04,healthy_control,0.01722954,0.019366303,0memhg38,TrueDI1230XA
LP0020_04,healthy_control,0.01316285,0.020076875,30memhg38,TrueDI26830XA
LP0020_04,healthy_control,0.013387709,0.009223965,30memhg38noalt,False40
LP0020_04,healthy_control,0.009228981,0.005739746,30memhg38noalt,FalseDI1230XA
LP0020_04,healthy_control,0.017388958,0.019435948,30memhg38,TrueDI1230XA
LP0020_04,healthy_control,0.013641838,0.007534468,30memhg38noalt,True40
LP0020_04,healthy_control,0.010684819,0.009926898,30memhg38noalt,TrueDI1230XA
LP0020_04,healthy_control,0.014843432,0.014103808,30memhg38noalt,TrueDI26830XA
LP0020_04,healthy_control,0.014598432,0.007215998,0memhg38noalt,TrueDI26830XA
LP0020_04,healthy_control,0.010920529,0.007829727,0memhg38noalt,FalseDI26830XA
LP0020_04,healthy_control,0.00841945,0.009337754,30memhg38,FalseDI1230XA
LP0020_04,healthy_control,0.010387052,0.007829727,30memhg38noalt,FalseDI26830XA
LP0020_04,healthy_control,0.015112136,0.009321803,30memhg38,False40
LP0020_05,healthy_control,0.012607291,0.0106247,0memhg38noalt,True40
LP0020_05,healthy_control,0.007721875,0.005449054,0memhg38noalt,False40
LP0020_05,healthy_control,0.011335177,0.010357105,0memhg38,FalseDI1230XA
LP0020_05,healthy_control,0.010635091,0.010469985,0memhg38,FalseDI26830XA
LP0020_05,healthy_control,0.007210209,0.012704673,0memhg38,True40
LP0020_05,healthy_control,0.012580675,0.008132413,0memhg38,False40
LP0020_05,healthy_control,0.009911868,0.009931006,30memhg38noalt,True40
LP0020_05,healthy_control,0.005734267,0.005451341,30memhg38noalt,TrueDI1230XA
LP0020_05,healthy_control,0.007721875,0.007838975,30memhg38noalt,TrueDI26830XA
LP0020_05,healthy_control,0.005739746,0.005040231,30memhg38noalt,FalseDI26830XA
LP0020_05,healthy_control,0.008618652,0.01004229,30memhg38,False40
LP0020_05,healthy_control,0.012033663,0.010475938,30memhg38,FalseDI1230XA
LP0020_05,healthy_control,0.012615275,0.006151542,0memhg38noalt,TrueDI1230XA
LP0020_05,healthy_control,0.007721875,0.004054944,0memhg38noalt,FalseDI1230XA
LP0020_05,healthy_control,0.005033958,0.010810625,0memhg38,TrueDI1230XA
LP0020_05,healthy_control,0.006126452,0.012033663,0memhg38,TrueDI26830XA
LP0020_05,healthy_control,0.008361712,0.005449054,30memhg38noalt,False40
LP0020_05,healthy_control,0.006439374,0.005040231,30memhg38noalt,FalseDI1230XA
LP0020_05,healthy_control,0.007721875,0.007721875,0memhg38noalt,TrueDI26830XA
LP0020_05,healthy_control,0.006440175,0.005743177,0memhg38noalt,FalseDI26830XA
LP0020_05,healthy_control,0.005034527,0.010948375,30memhg38,TrueDI26830XA
LP0020_05,healthy_control,0.012033663,0.009774588,30memhg38,FalseDI26830XA
LP0020_05,healthy_control,0.010216913,0.009324079,30memhg38,True40
LP0020_05,healthy_control,0.006428198,0.013744693,30memhg38,TrueDI1230XA
LP0020_06,healthy_control,0.008517285,0.015835434,0memhg38,True40
LP0020_06,healthy_control,0.017794919,0.021038787,0memhg38,FalseDI26830XA
LP0020_06,healthy_control,0.010810625,0.00924407,30memhg38noalt,TrueDI26830XA
LP0020_06,healthy_control,0.012014836,0.022845837,0memhg38,False40
LP0020_06,healthy_control,0.017794919,0.016429249,0memhg38,FalseDI1230XA
LP0020_06,healthy_control,0.011698765,0.013899375,0memhg38noalt,True40
LP0020_06,healthy_control,0.009766005,0.01105204,0memhg38noalt,False40
LP0020_06,healthy_control,0.007721875,0.006145254,0memhg38noalt,FalseDI1230XA
LP0020_06,healthy_control,0.014701611,0.024424795,0memhg38,TrueDI1230XA
LP0020_06,healthy_control,0.0232704,0.016988125,0memhg38,TrueDI26830XA
LP0020_06,healthy_control,0.008532092,0.013150244,30memhg38noalt,TrueDI1230XA
LP0020_06,healthy_control,0.008254437,0.010623218,0memhg38noalt,TrueDI1230XA
LP0020_06,healthy_control,0.009654268,0.013899375,0memhg38noalt,TrueDI26830XA
LP0020_06,healthy_control,0.011088145,0.023541684,30memhg38,False40
LP0020_06,healthy_control,0.016103029,0.013441961,30memhg38,FalseDI1230XA
LP0020_06,healthy_control,0.016949516,0.021747721,30memhg38,TrueDI26830XA
LP0020_06,healthy_control,0.016103029,0.015590946,30memhg38,FalseDI26830XA
LP0020_06,healthy_control,0.007721875,0.006147768,0memhg38noalt,FalseDI26830XA
LP0020_06,healthy_control,0.009524926,0.011910399,30memhg38noalt,True40
LP0020_06,healthy_control,0.016988125,0.031259052,30memhg38,True40
LP0020_06,healthy_control,0.019712462,0.022365877,30memhg38,TrueDI1230XA
LP0020_06,healthy_control,0.008543525,0.006160363,30memhg38noalt,FalseDI1230XA
LP0020_06,healthy_control,0.007721875,0.004760533,30memhg38noalt,FalseDI26830XA
LP0020_06,healthy_control,0.007835889,0.009239034,30memhg38noalt,False40
LP0020_07,healthy_control,0.007541885,0.005149681,0memhg38,True40
LP0020_07,healthy_control,0.011912451,0.010633605,0memhg38,False40
LP0020_07,healthy_control,0.004749196,0.006140231,0memhg38noalt,False40
LP0020_07,healthy_control,0.004633125,0.005458212,0memhg38noalt,FalseDI1230XA
LP0020_07,healthy_control,0.006850485,0.006730639,0memhg38noalt,True40
LP0020_07,healthy_control,0.009819046,0.005036807,0memhg38noalt,TrueDI1230XA
LP0020_07,healthy_control,0.009231492,0.010472961,0memhg38,FalseDI1230XA
LP0020_07,healthy_control,0.009654268,0.00924533,0memhg38,TrueDI26830XA
LP0020_07,healthy_control,0.009231492,0.01117431,0memhg38,FalseDI26830XA
LP0020_07,healthy_control,0.009118962,0.005746614,0memhg38,TrueDI1230XA
LP0020_07,healthy_control,0.004633125,0.005044236,0memhg38noalt,FalseDI26830XA
LP0020_07,healthy_control,0.008126698,0.011143446,30memhg38,False40
LP0020_07,healthy_control,0.007721875,0.009259218,30memhg38,FalseDI1230XA
LP0020_07,healthy_control,0.005746614,0.00615658,0memhg38noalt,TrueDI26830XA
LP0020_07,healthy_control,0.006032039,0.004746111,30memhg38noalt,TrueDI26830XA
LP0020_07,healthy_control,0.005728802,0.01163342,30memhg38,True40
LP0020_07,healthy_control,0.023277584,0.010359053,30memhg38,TrueDI1230XA
LP0020_07,healthy_control,0.009524127,0.008558443,30memhg38,FalseDI26830XA
LP0020_07,healthy_control,0.007546341,0.009926898,30memhg38noalt,False40
LP0020_07,healthy_control,0.004633125,0.005041946,30memhg38noalt,FalseDI1230XA
LP0020_07,healthy_control,0.010810625,0.007859625,30memhg38,TrueDI26830XA
LP0020_07,healthy_control,0.004755375,0.005743864,30memhg38noalt,TrueDI1230XA
LP0020_07,healthy_control,0.004057694,0.004749196,30memhg38noalt,FalseDI26830XA
LP0020_07,healthy_control,0.010345431,0.007930406,30memhg38noalt,True40
LP0020_08,healthy_control,0.010853108,0.006432981,30memhg38,True40
LP0020_08,healthy_control,0.010443245,0.004633125,0memhg38,True40
LP0020_08,healthy_control,0.005820279,0.007836917,30memhg38,False40
LP0020_08,healthy_control,0.010512403,0.010216913,30memhg38noalt,False40
LP0020_08,healthy_control,0.006028844,0.007721875,0memhg38,False40
LP0020_08,healthy_control,0.010990524,0.005034527,0memhg38noalt,True40
LP0020_08,healthy_control,0.010810625,0.006823118,0memhg38noalt,False40
LP0020_08,healthy_control,0.011298501,0.010636577,0memhg38noalt,TrueDI1230XA
LP0020_08,healthy_control,0.011614,0.011341584,30memhg38noalt,FalseDI1230XA
LP0020_08,healthy_control,0.014238838,0.015712836,30memhg38,TrueDI1230XA
LP0020_08,healthy_control,0.010298959,0.012153866,30memhg38,FalseDI1230XA
LP0020_08,healthy_control,0.011004824,0.016003423,0memhg38,FalseDI26830XA
LP0020_08,healthy_control,0.011726875,0.006851858,0memhg38noalt,FalseDI1230XA
LP0020_08,healthy_control,0.013481701,0.016988125,0memhg38,TrueDI1230XA
LP0020_08,healthy_control,0.010699792,0.015301729,0memhg38,FalseDI1230XA
LP0020_08,healthy_control,0.007422288,0.004331721,30memhg38noalt,True40
LP0020_08,healthy_control,0.008219293,0.009643286,30memhg38noalt,TrueDI1230XA
LP0020_08,healthy_control,0.008222477,0.0054365,30memhg38noalt,TrueDI26830XA
LP0020_08,healthy_control,0.009921426,0.006853231,30memhg38noalt,FalseDI26830XA
LP0020_08,healthy_control,0.014149366,0.013899375,30memhg38,TrueDI26830XA
LP0020_08,healthy_control,0.010217825,0.014600609,30memhg38,FalseDI26830XA
LP0020_08,healthy_control,0.01342641,0.007832806,0memhg38noalt,TrueDI26830XA
LP0020_08,healthy_control,0.010620255,0.007134548,0memhg38noalt,FalseDI26830XA
LP0020_08,healthy_control,0.012445357,0.011455721,0memhg38,TrueDI26830XA
LP0025_01_L004,healthy_control,0.002941006,0.004344492,0memhg38,True40
LP0025_01_L004,healthy_control,0.003639834,0.004348163,0memhg38,FalseDI1230XA
LP0025_01_L004,healthy_control,0.002941462,0.003642232,30memhg38noalt,TrueDI1230XA
LP0025_01_L004,healthy_control,0.003638808,0.004633125,0memhg38,False40
LP0025_01_L004,healthy_control,0.002941918,0.004633125,0memhg38,TrueDI1230XA
LP0025_01_L004,healthy_control,0.002243089,0.002243318,30memhg38noalt,True40
LP0025_01_L004,healthy_control,0.003638466,0.002941918,0memhg38noalt,False40
LP0025_01_L004,healthy_control,0.002941234,0.003641889,0memhg38noalt,FalseDI1230XA
LP0025_01_L004,healthy_control,0.002941462,0.003642232,30memhg38noalt,TrueDI26830XA
LP0025_01_L004,healthy_control,0.002941234,0.004633125,0memhg38,TrueDI26830XA
LP0025_01_L004,healthy_control,0.003639834,0.004350462,0memhg38,FalseDI26830XA
LP0025_01_L004,healthy_control,0.002242975,0.003641546,0memhg38noalt,TrueDI1230XA
LP0025_01_L004,healthy_control,0.002941234,0.004053113,30memhg38,True40
LP0025_01_L004,healthy_control,0.002941006,0.004343576,30memhg38,False40
LP0025_01_L004,healthy_control,0.002941234,0.002243318,0memhg38noalt,True40
LP0025_01_L004,healthy_control,0.002941462,0.004348163,30memhg38,FalseDI1230XA
LP0025_01_L004,healthy_control,0.003349025,0.003642232,0memhg38noalt,TrueDI26830XA
LP0025_01_L004,healthy_control,0.002941234,0.003641889,0memhg38noalt,FalseDI26830XA
LP0025_01_L004,healthy_control,0.004048539,0.004633125,30memhg38,TrueDI1230XA
LP0025_01_L004,healthy_control,0.002941234,0.003642232,30memhg38noalt,FalseDI26830XA
LP0025_01_L004,healthy_control,0.003638808,0.002652368,30memhg38noalt,False40
LP0025_01_L004,healthy_control,0.002941234,0.003641889,30memhg38noalt,FalseDI1230XA
LP0025_01_L004,healthy_control,0.002941462,0.005052271,30memhg38,FalseDI26830XA
LP0025_01_L004,healthy_control,0.003639834,0.004633125,30memhg38,TrueDI26830XA
LP0025_02_L004,healthy_control,0.00433718,0.006152801,0memhg38,True40
LP0025_02_L004,healthy_control,0.0047379,0.003644979,0memhg38,False40
LP0025_02_L004,healthy_control,0.004633125,0.005480059,0memhg38,FalseDI1230XA
LP0025_02_L004,healthy_control,0.004633125,0.008568809,0memhg38,FalseDI26830XA
LP0025_02_L004,healthy_control,0.005435361,0.00685873,30memhg38noalt,False40
LP0025_02_L004,healthy_control,0.004045798,0.006152801,30memhg38,True40
LP0025_02_L004,healthy_control,0.0054365,0.004062283,30memhg38,False40
LP0025_02_L004,healthy_control,0.006435377,0.004750225,0memhg38noalt,True40
LP0025_02_L004,healthy_control,0.005434223,0.00685873,0memhg38noalt,False40
LP0025_02_L004,healthy_control,0.005035097,0.008960368,0memhg38noalt,FalseDI1230XA
LP0025_02_L004,healthy_control,0.004337636,0.006036168,0memhg38,TrueDI1230XA
LP0025_02_L004,healthy_control,0.005035097,0.004764666,0memhg38,TrueDI26830XA
LP0025_02_L004,healthy_control,0.006435377,0.005041946,30memhg38noalt,True40
LP0025_02_L004,healthy_control,0.005035667,0.005744551,30memhg38noalt,TrueDI1230XA
LP0025_02_L004,healthy_control,0.00433718,0.008960368,30memhg38noalt,FalseDI1230XA
LP0025_02_L004,healthy_control,0.005445625,0.004764666,30memhg38,TrueDI1230XA
LP0025_02_L004,healthy_control,0.00513532,0.005478906,30memhg38,FalseDI1230XA
LP0025_02_L004,healthy_control,0.00433718,0.005743864,0memhg38noalt,TrueDI1230XA
LP0025_02_L004,healthy_control,0.005035097,0.006143998,0memhg38noalt,TrueDI26830XA
LP0025_02_L004,healthy_control,0.005035097,0.007538917,0memhg38noalt,FalseDI26830XA
LP0025_02_L004,healthy_control,0.00433718,0.007538917,30memhg38noalt,FalseDI26830XA
LP0025_02_L004,healthy_control,0.005035097,0.005465096,30memhg38,TrueDI26830XA
LP0025_02_L004,healthy_control,0.00513532,0.005478906,30memhg38,FalseDI26830XA
LP0025_02_L004,healthy_control,0.005444483,0.006844997,30memhg38noalt,TrueDI26830XA
LP0025_03_L003,healthy_control,0.002645517,0.004048539,30memhg38noalt,True40
LP0025_03_L003,healthy_control,0.003346627,0.004348622,0memhg38,FalseDI26830XA
LP0025_03_L003,healthy_control,0.002646885,0.004051282,30memhg38noalt,TrueDI26830XA
LP0025_03_L003,healthy_control,0.003639492,0.004633125,30memhg38,TrueDI26830XA
LP0025_03_L003,healthy_control,0.002941006,0.004751254,30memhg38noalt,TrueDI1230XA
LP0025_03_L003,healthy_control,0.003345828,0.007145527,30memhg38,False40
LP0025_03_L003,healthy_control,0.002242633,0.004748167,30memhg38noalt,FalseDI26830XA
LP0025_03_L003,healthy_control,0.00294055,0.004759501,30memhg38,FalseDI1230XA
LP0025_03_L003,healthy_control,0.002940094,0.003349824,0memhg38noalt,False40
LP0025_03_L003,healthy_control,0.004338092,0.007845156,0memhg38,True40
LP0025_03_L003,healthy_control,0.002242861,0.004048539,30memhg38noalt,FalseDI1230XA
LP0025_03_L003,healthy_control,0.003346627,0.006736483,0memhg38,FalseDI1230XA
LP0025_03_L003,healthy_control,0.00264757,0.004049453,0memhg38noalt,True40
LP0025_03_L003,healthy_control,0.003345828,0.004759501,30memhg38,FalseDI26830XA
LP0025_03_L003,healthy_control,0.00264757,0.005847597,30memhg38,True40
LP0025_03_L003,healthy_control,0.003638125,0.004633125,30memhg38,TrueDI1230XA
LP0025_03_L003,healthy_control,0.002940094,0.004633125,0memhg38,TrueDI26830XA
LP0025_03_L003,healthy_control,0.002242519,0.004749196,0memhg38noalt,TrueDI1230XA
LP0025_03_L003,healthy_control,0.002940778,0.004748167,0memhg38noalt,FalseDI1230XA
LP0025_03_L003,healthy_control,0.002941234,0.006443378,0memhg38,False40
LP0025_03_L003,healthy_control,0.00264757,0.004338548,0memhg38noalt,FalseDI26830XA
LP0025_03_L003,healthy_control,0.00363915,0.006035249,0memhg38,TrueDI1230XA
LP0025_03_L003,healthy_control,0.002645517,0.004049453,30memhg38noalt,False40
LP0025_03_L003,healthy_control,0.002242519,0.004051282,0memhg38noalt,TrueDI26830XA
LP0025_04_L004,healthy_control,0.001544375,0.006035708,0memhg38,FalseDI26830XA
LP0025_04_L004,healthy_control,0.002942146,0.005041375,0memhg38noalt,FalseDI26830XA
LP0025_04_L004,healthy_control,0.002242975,0.002243661,0memhg38noalt,True40
LP0025_04_L004,healthy_control,0.00265031,0.003641546,0memhg38noalt,TrueDI1230XA
LP0025_04_L004,healthy_control,0.001950339,0.004342203,0memhg38noalt,FalseDI1230XA
LP0025_04_L004,healthy_control,0.001946347,0.004343119,0memhg38,False40
LP0025_04_L004,healthy_control,0.002242861,0.006454625,0memhg38,FalseDI1230XA
LP0025_04_L004,healthy_control,0.00265031,0.004046711,0memhg38noalt,TrueDI26830XA
LP0025_04_L004,healthy_control,0.002242861,0.004343119,30memhg38,False40
LP0025_04_L004,healthy_control,0.002941234,0.006036168,30memhg38,TrueDI1230XA
LP0025_04_L004,healthy_control,0.001949768,0.006035708,30memhg38,FalseDI1230XA
LP0025_04_L004,healthy_control,0.002940778,0.004045798,0memhg38noalt,False40
LP0025_04_L004,healthy_control,0.002242975,0.005046528,30memhg38,True40
LP0025_04_L004,healthy_control,0.002242633,0.006440975,0memhg38,True40
LP0025_04_L004,healthy_control,0.002242747,0.006737518,0memhg38,TrueDI1230XA
LP0025_04_L004,healthy_control,0.001544375,0.006035708,30memhg38,FalseDI26830XA
LP0025_04_L004,healthy_control,0.002940778,0.00573769,30memhg38noalt,False40
LP0025_04_L004,healthy_control,0.002942146,0.005041375,30memhg38noalt,FalseDI1230XA
LP0025_04_L004,healthy_control,0.002942146,0.005041375,30memhg38noalt,FalseDI26830XA
LP0025_04_L004,healthy_control,0.002646885,0.006164149,0memhg38,TrueDI26830XA
LP0025_04_L004,healthy_control,0.001949768,0.002243661,30memhg38noalt,True40
LP0025_04_L004,healthy_control,0.002646885,0.004054028,30memhg38noalt,TrueDI1230XA
LP0025_04_L004,healthy_control,0.002942146,0.004045798,30memhg38noalt,TrueDI26830XA
LP0025_04_L004,healthy_control,0.003639492,0.006164149,30memhg38,TrueDI26830XA
LP0025_05_L003,lung_cancer,0.002939867,0.004340375,30memhg38noalt,True40
LP0025_05_L003,lung_cancer,0.002939184,0.004746111,30memhg38noalt,False40
LP0025_05_L003,lung_cancer,0.003637783,0.006152801,30memhg38,True40
LP0025_05_L003,lung_cancer,0.003344231,0.007144611,30memhg38,False40
LP0025_05_L003,lung_cancer,0.002242064,0.00573906,0memhg38noalt,True40
LP0025_05_L003,lung_cancer,0.003341838,0.005035667,0memhg38noalt,False40
LP0025_05_L003,lung_cancer,0.004037592,0.00615406,0memhg38,True40
LP0025_05_L003,lung_cancer,0.003637442,0.00503966,0memhg38,False40
LP0025_05_L003,lung_cancer,0.003338651,0.008369603,0memhg38,FalseDI1230XA
LP0025_05_L003,lung_cancer,0.003338651,0.008422879,0memhg38,FalseDI26830XA
LP0025_05_L003,lung_cancer,0.002940094,0.005037377,30memhg38noalt,TrueDI1230XA
LP0025_05_L003,lung_cancer,0.003638125,0.005038518,30memhg38noalt,FalseDI1230XA
LP0025_05_L003,lung_cancer,0.004035772,0.007721875,30memhg38,TrueDI1230XA
LP0025_05_L003,lung_cancer,0.004336725,0.008422994,30memhg38,FalseDI1230XA
LP0025_05_L003,lung_cancer,0.003344231,0.00573632,0memhg38noalt,TrueDI1230XA
LP0025_05_L003,lung_cancer,0.003639492,0.004041236,0memhg38noalt,FalseDI1230XA
LP0025_05_L003,lung_cancer,0.005034527,0.008423224,0memhg38,TrueDI1230XA
LP0025_05_L003,lung_cancer,0.005439919,0.009124458,0memhg38,TrueDI26830XA
LP0025_05_L003,lung_cancer,0.006431386,0.006736483,30memhg38,TrueDI26830XA
LP0025_05_L003,lung_cancer,0.003638808,0.008422994,30memhg38,FalseDI26830XA
LP0025_05_L003,lung_cancer,0.003343433,0.005038518,30memhg38noalt,TrueDI26830XA
LP0025_05_L003,lung_cancer,0.00334503,0.005037948,30memhg38noalt,FalseDI26830XA
LP0025_05_L003,lung_cancer,0.003637783,0.00573632,0memhg38noalt,TrueDI26830XA
LP0025_05_L003,lung_cancer,0.002646885,0.004041236,0memhg38noalt,FalseDI26830XA
LP0025_06_L003,lung_cancer,0.003640518,0.007721875,0memhg38,FalseDI26830XA
LP0025_06_L003,lung_cancer,0.002648255,0.009670783,0memhg38,True40
LP0025_06_L003,lung_cancer,0.003640518,0.006738208,0memhg38,FalseDI1230XA
LP0025_06_L003,lung_cancer,0.004339005,0.004049453,0memhg38noalt,False40
LP0025_06_L003,lung_cancer,0.007125432,0.006560024,0memhg38,TrueDI1230XA
LP0025_06_L003,lung_cancer,0.007125432,0.006034789,0memhg38,TrueDI26830XA
LP0025_06_L003,lung_cancer,0.002941006,0.009237776,0memhg38,False40
LP0025_06_L003,lung_cancer,0.004746111,0.003349824,0memhg38noalt,True40
LP0025_06_L003,lung_cancer,0.003345828,0.003351425,0memhg38noalt,FalseDI1230XA
LP0025_06_L003,lung_cancer,0.003345828,0.003640518,0memhg38noalt,FalseDI26830XA
LP0025_06_L003,lung_cancer,0.002941006,0.009237776,30memhg38,True40
LP0025_06_L003,lung_cancer,0.002242975,0.009237776,30memhg38,False40
LP0025_06_L003,lung_cancer,0.00334503,0.004339005,0memhg38noalt,TrueDI1230XA
LP0025_06_L003,lung_cancer,0.004633125,0.003640518,0memhg38noalt,TrueDI26830XA
LP0025_06_L003,lung_cancer,0.004633125,0.003640518,30memhg38noalt,TrueDI1230XA
LP0025_06_L003,lung_cancer,0.004633125,0.003640176,30memhg38noalt,FalseDI1230XA
LP0025_06_L003,lung_cancer,0.004338548,0.003349025,30memhg38noalt,True40
LP0025_06_L003,lung_cancer,0.003640176,0.003640518,30memhg38noalt,False40
LP0025_06_L003,lung_cancer,0.003640518,0.007721875,30memhg38,FalseDI1230XA
LP0025_06_L003,lung_cancer,0.003640518,0.006578359,30memhg38,FalseDI26830XA
LP0025_06_L003,lung_cancer,0.00573085,0.005863027,30memhg38,TrueDI1230XA
LP0025_06_L003,lung_cancer,0.007126342,0.005859594,30memhg38,TrueDI26830XA
LP0025_06_L003,lung_cancer,0.004633125,0.003640518,30memhg38noalt,TrueDI26830XA
LP0025_06_L003,lung_cancer,0.003641546,0.002941918,30memhg38noalt,FalseDI26830XA
LP0025_07_L004,healthy_control,0.004336725,0.010469985,0memhg38,FalseDI26830XA
LP0025_07_L004,healthy_control,0.002242747,0.004340375,0memhg38noalt,TrueDI26830XA
LP0025_07_L004,healthy_control,0.003638808,0.010657436,30memhg38,False40
LP0025_07_L004,healthy_control,0.00294055,0.009539352,30memhg38,TrueDI1230XA
LP0025_07_L004,healthy_control,0.007130898,0.010469985,0memhg38,FalseDI1230XA
LP0025_07_L004,healthy_control,0.002941006,0.003641546,0memhg38noalt,TrueDI1230XA
LP0025_07_L004,healthy_control,0.004336269,0.012481471,30memhg38,True40
LP0025_07_L004,healthy_control,0.004338548,0.009952986,0memhg38,True40
LP0025_07_L004,healthy_control,0.004336725,0.01046701,30memhg38,FalseDI1230XA
